series_id,series_url,config_url
6814,https://www.autohome.com.cn/series/6814.html,https://www.autohome.com.cn/config/series/6814.html#pvareaid=3454437
442,https://www.autohome.com.cn/series/442.html,https://www.autohome.com.cn/config/series/442.html#pvareaid=3454437
448,https://www.autohome.com.cn/series/448.html,https://www.autohome.com.cn/config/series/448.html#pvareaid=3454437
6004,https://www.autohome.com.cn/series/6004.html,https://www.autohome.com.cn/config/series/6004.html#pvareaid=3454437
614,https://www.autohome.com.cn/series/614.html,https://www.autohome.com.cn/config/series/614.html#pvareaid=3454437
4274,https://www.autohome.com.cn/series/4274.html,https://www.autohome.com.cn/config/series/4274.html#pvareaid=3454437
528,https://www.autohome.com.cn/series/528.html,https://www.autohome.com.cn/config/series/528.html#pvareaid=3454437
6428,https://www.autohome.com.cn/series/6428.html,https://www.autohome.com.cn/config/series/6428.html#pvareaid=3454437
496,https://www.autohome.com.cn/series/496.html,https://www.autohome.com.cn/config/series/496.html#pvareaid=3454437
5273,https://www.autohome.com.cn/series/5273.html,https://www.autohome.com.cn/config/series/5273.html#pvareaid=3454437
314,https://www.autohome.com.cn/series/314.html,https://www.autohome.com.cn/config/series/314.html#pvareaid=3454437
6414,https://www.autohome.com.cn/series/6414.html,https://www.autohome.com.cn/config/series/6414.html#pvareaid=3454437
110,https://www.autohome.com.cn/series/110.html,https://www.autohome.com.cn/config/series/110.html#pvareaid=3454437
3556,https://www.autohome.com.cn/series/3556.html,https://www.autohome.com.cn/config/series/3556.html#pvareaid=3454437
4744,https://www.autohome.com.cn/series/4744.html,https://www.autohome.com.cn/config/series/4744.html#pvareaid=3454437
4410,https://www.autohome.com.cn/series/4410.html,https://www.autohome.com.cn/config/series/4410.html#pvareaid=3454437
4693,https://www.autohome.com.cn/series/4693.html,https://www.autohome.com.cn/config/series/4693.html#pvareaid=3454437
18,https://www.autohome.com.cn/series/18.html,https://www.autohome.com.cn/config/series/18.html#pvareaid=3454437
66,https://www.autohome.com.cn/series/66.html,https://www.autohome.com.cn/config/series/66.html#pvareaid=3454437
5179,https://www.autohome.com.cn/series/5179.html,https://www.autohome.com.cn/config/series/5179.html#pvareaid=3454437
