series_id,series_url,config_url
7793,https://www.autohome.com.cn/series/7793.html,https://www.autohome.com.cn/config/series/7793.html#pvareaid=3454437
7806,https://www.autohome.com.cn/series/7806.html,https://www.autohome.com.cn/config/series/7806.html#pvareaid=3454437
5714,https://www.autohome.com.cn/series/5714.html,https://www.autohome.com.cn/config/series/5714.html#pvareaid=3454437
4427,https://www.autohome.com.cn/series/4427.html,https://www.autohome.com.cn/config/series/4427.html#pvareaid=3454437
7538,https://www.autohome.com.cn/series/7538.html,https://www.autohome.com.cn/config/series/7538.html#pvareaid=3454437
6762,https://www.autohome.com.cn/series/6762.html,https://www.autohome.com.cn/config/series/6762.html#pvareaid=3454437
8086,https://www.autohome.com.cn/series/8086.html,https://www.autohome.com.cn/config/series/8086.html#pvareaid=3454437
8183,https://www.autohome.com.cn/series/8183.html,https://www.autohome.com.cn/config/series/8183.html#pvareaid=3454437
6139,https://www.autohome.com.cn/series/6139.html,https://www.autohome.com.cn/config/series/6139.html#pvareaid=3454437
8087,https://www.autohome.com.cn/series/8087.html,https://www.autohome.com.cn/config/series/8087.html#pvareaid=3454437
6651,https://www.autohome.com.cn/series/6651.html,https://www.autohome.com.cn/config/series/6651.html#pvareaid=3454437
6998,https://www.autohome.com.cn/series/6998.html,https://www.autohome.com.cn/config/series/6998.html#pvareaid=3454437
8189,https://www.autohome.com.cn/series/8189.html,https://www.autohome.com.cn/config/series/8189.html#pvareaid=3454437
6962,https://www.autohome.com.cn/series/6962.html,https://www.autohome.com.cn/config/series/6962.html#pvareaid=3454437
8140,https://www.autohome.com.cn/series/8140.html,https://www.autohome.com.cn/config/series/8140.html#pvareaid=3454437
8278,https://www.autohome.com.cn/series/8278.html,https://www.autohome.com.cn/config/series/8278.html#pvareaid=3454437
7730,https://www.autohome.com.cn/series/7730.html,https://www.autohome.com.cn/config/series/7730.html#pvareaid=3454437
7045,https://www.autohome.com.cn/series/7045.html,https://www.autohome.com.cn/config/series/7045.html#pvareaid=3454437
5964,https://www.autohome.com.cn/series/5964.html,https://www.autohome.com.cn/config/series/5964.html#pvareaid=3454437
7588,https://www.autohome.com.cn/series/7588.html,https://www.autohome.com.cn/config/series/7588.html#pvareaid=3454437
8006,https://www.autohome.com.cn/series/8006.html,https://www.autohome.com.cn/config/series/8006.html#pvareaid=3454437
7650,https://www.autohome.com.cn/series/7650.html,https://www.autohome.com.cn/config/series/7650.html#pvareaid=3454437
8003,https://www.autohome.com.cn/series/8003.html,https://www.autohome.com.cn/config/series/8003.html#pvareaid=3454437
7382,https://www.autohome.com.cn/series/7382.html,https://www.autohome.com.cn/config/series/7382.html#pvareaid=3454437
5976,https://www.autohome.com.cn/series/5976.html,https://www.autohome.com.cn/config/series/5976.html#pvareaid=3454437
6643,https://www.autohome.com.cn/series/6643.html,https://www.autohome.com.cn/config/series/6643.html#pvareaid=3454437
7740,https://www.autohome.com.cn/series/7740.html,https://www.autohome.com.cn/config/series/7740.html#pvareaid=3454437
7990,https://www.autohome.com.cn/series/7990.html,https://www.autohome.com.cn/config/series/7990.html#pvareaid=3454437
6298,https://www.autohome.com.cn/series/6298.html,https://www.autohome.com.cn/config/series/6298.html#pvareaid=3454437
8245,https://www.autohome.com.cn/series/8245.html,https://www.autohome.com.cn/config/series/8245.html#pvareaid=3454437
7982,https://www.autohome.com.cn/series/7982.html,https://www.autohome.com.cn/config/series/7982.html#pvareaid=3454437
7674,https://www.autohome.com.cn/series/7674.html,https://www.autohome.com.cn/config/series/7674.html#pvareaid=3454437
7305,https://www.autohome.com.cn/series/7305.html,https://www.autohome.com.cn/config/series/7305.html#pvareaid=3454437
7578,https://www.autohome.com.cn/series/7578.html,https://www.autohome.com.cn/config/series/7578.html#pvareaid=3454437
7231,https://www.autohome.com.cn/series/7231.html,https://www.autohome.com.cn/config/series/7231.html#pvareaid=3454437
6091,https://www.autohome.com.cn/series/6091.html,https://www.autohome.com.cn/config/series/6091.html#pvareaid=3454437
8015,https://www.autohome.com.cn/series/8015.html,https://www.autohome.com.cn/config/series/8015.html#pvareaid=3454437
6674,https://www.autohome.com.cn/series/6674.html,https://www.autohome.com.cn/config/series/6674.html#pvareaid=3454437
7356,https://www.autohome.com.cn/series/7356.html,https://www.autohome.com.cn/config/series/7356.html#pvareaid=3454437
7918,https://www.autohome.com.cn/series/7918.html,https://www.autohome.com.cn/config/series/7918.html#pvareaid=3454437
5026,https://www.autohome.com.cn/series/5026.html,https://www.autohome.com.cn/config/series/5026.html#pvareaid=3454437
7860,https://www.autohome.com.cn/series/7860.html,https://www.autohome.com.cn/config/series/7860.html#pvareaid=3454437
7649,https://www.autohome.com.cn/series/7649.html,https://www.autohome.com.cn/config/series/7649.html#pvareaid=3454437
7899,https://www.autohome.com.cn/series/7899.html,https://www.autohome.com.cn/config/series/7899.html#pvareaid=3454437
7777,https://www.autohome.com.cn/series/7777.html,https://www.autohome.com.cn/config/series/7777.html#pvareaid=3454437
7554,https://www.autohome.com.cn/series/7554.html,https://www.autohome.com.cn/config/series/7554.html#pvareaid=3454437
7067,https://www.autohome.com.cn/series/7067.html,https://www.autohome.com.cn/config/series/7067.html#pvareaid=3454437
7687,https://www.autohome.com.cn/series/7687.html,https://www.autohome.com.cn/config/series/7687.html#pvareaid=3454437
8207,https://www.autohome.com.cn/series/8207.html,https://www.autohome.com.cn/config/series/8207.html#pvareaid=3454437
6002,https://www.autohome.com.cn/series/6002.html,https://www.autohome.com.cn/config/series/6002.html#pvareaid=3454437
