category_id,category,month,rank,series_id,name,global_name,units,price,link,image_url,series_url,manufacturer,manufacturer_ja
1,燃油车,2026-05,1,614,朗逸,ラヴィーダ (Lavida),13033,8.00-15.19万,https://www.autohome.com.cn/614/#pvareaid=6861512,./images/by_series/614_1df4af70.png,https://www.autohome.com.cn/614/#pvareaid=6861512,大众,Volkswagen
1,燃油车,2026-05,2,448,轩逸,シルフィ,12936,7.99-17.49万,https://www.autohome.com.cn/448/#pvareaid=6861512,./images/by_series/448_1c5dc236.png,https://www.autohome.com.cn/448/#pvareaid=6861512,日产,日産
1,燃油车,2026-05,3,110,凯美瑞,カムリ,12237,17.18-25.98万,https://www.autohome.com.cn/110/#pvareaid=6861512,./images/by_series/110_9fe9828c.png,https://www.autohome.com.cn/110/#pvareaid=6861512,丰田,トヨタ
1,燃油车,2026-05,4,496,迈腾,マゴタン (Magotan),12170,17.49-24.69万,https://www.autohome.com.cn/496/#pvareaid=6861512,./images/by_series/496_5ac1491c.png,https://www.autohome.com.cn/496/#pvareaid=6861512,大众,Volkswagen
1,燃油车,2026-05,5,528,帕萨特,パサート (Passat),10727,16.45-30.98万,https://www.autohome.com.cn/528/#pvareaid=6861512,./images/by_series/528_d809c87e.png,https://www.autohome.com.cn/528/#pvareaid=6861512,大众,Volkswagen
1,燃油车,2026-05,6,66,宝马3系,3シリーズ,9754,25.80-33.80万,https://www.autohome.com.cn/66/#pvareaid=6861512,./images/by_series/66_42d48ffb.png,https://www.autohome.com.cn/66/#pvareaid=6861512,宝马,BMW
1,燃油车,2026-05,7,442,速腾,サギター (Sagitar),9554,9.38-16.49万,https://www.autohome.com.cn/442/#pvareaid=6861512,./images/by_series/442_fffabf8a.png,https://www.autohome.com.cn/442/#pvareaid=6861512,大众,Volkswagen
1,燃油车,2026-05,8,197,奔驰E级,Eクラス,8928,37.88-59.98万,https://www.autohome.com.cn/197/#pvareaid=6861512,./images/by_series/197_6484f170.png,https://www.autohome.com.cn/197/#pvareaid=6861512,奔驰,Mercedes-Benz
1,燃油车,2026-05,9,18,奥迪A6L,A6L,8709,32.29-55.89万,https://www.autohome.com.cn/18/#pvareaid=6861512,./images/by_series/18_41287a14.png,https://www.autohome.com.cn/18/#pvareaid=6861512,奥迪,Audi
1,燃油车,2026-05,10,588,奔驰C级,Cクラス,6839,29.99-34.56万,https://www.autohome.com.cn/588/#pvareaid=6861512,./images/by_series/588_7509f242.png,https://www.autohome.com.cn/588/#pvareaid=6861512,奔驰,Mercedes-Benz
