category_id,category,month,rank,series_id,name,global_name,units,price,link,image_url,series_url,manufacturer,manufacturer_ja
1,燃油车,2026-01,1,6814,博越L,Boyue L,34176.0,9.99-12.99万,https://www.autohome.com.cn/6814/#pvareaid=6861512,./images/by_series/6814_0861ca83.png,https://www.autohome.com.cn/6814/#pvareaid=6861512,吉利汽车,Geely（吉利）
1,燃油车,2026-01,2,6004,星越L,Monjaro,23815.0,13.97-17.97万,https://www.autohome.com.cn/6004/#pvareaid=6861512,./images/by_series/6004_aef1d886.png,https://www.autohome.com.cn/6004/#pvareaid=6861512,吉利汽车,Geely（吉利）
1,燃油车,2026-01,3,5273,星瑞,Preface,19027.0,9.87-14.67万,https://www.autohome.com.cn/5273/#pvareaid=6861512,./images/by_series/5273_199554b9.png,https://www.autohome.com.cn/5273/#pvareaid=6861512,吉利汽车,Geely（吉利）
1,燃油车,2026-01,4,3556,帝豪,Geely Emgrand,16805.0,6.29-9.19万,https://www.autohome.com.cn/3556/#pvareaid=6861512,./images/by_series/3556_5bf02951.png,https://www.autohome.com.cn/3556/#pvareaid=6861512,吉利汽车,Geely（吉利）
1,燃油车,2026-01,5,4410,红旗H5,H5,16073.0,15.98-21.58万,https://www.autohome.com.cn/4410/#pvareaid=6861512,./images/by_series/4410_30103952.png,https://www.autohome.com.cn/4410/#pvareaid=6861512,红旗,紅旗
1,燃油车,2026-01,6,4693,瑞虎8,Tiggo 8,15705.0,10.99-12.99万,https://www.autohome.com.cn/4693/#pvareaid=6861512,./images/by_series/4693_5ef737a0.png,https://www.autohome.com.cn/4693/#pvareaid=6861512,奇瑞,Chery（奇瑞）
1,燃油车,2026-01,7,5179,长安CS75PLUS,CS75 Plus,14440.0,10.89-14.39万,https://www.autohome.com.cn/5179/#pvareaid=6861512,./images/by_series/5179_00cc24d5.png,https://www.autohome.com.cn/5179/#pvareaid=6861512,长安,長安
1,燃油车,2026-01,8,2429,逸动,Eado,13895.0,7.29-9.99万,https://www.autohome.com.cn/2429/#pvareaid=6861512,./images/by_series/2429_4fdfc92f.png,https://www.autohome.com.cn/2429/#pvareaid=6861512,长安,長安
1,燃油车,2026-01,9,6664,艾瑞泽8,Arrizo 8,12478.0,9.99-14.89万,https://www.autohome.com.cn/6664/#pvareaid=6861512,./images/by_series/6664_d2ad5f28.png,https://www.autohome.com.cn/6664/#pvareaid=6861512,奇瑞,Chery（奇瑞）
1,燃油车,2026-01,10,5770,哈弗大狗,Big Dog,11275.0,12.39-14.99万,https://www.autohome.com.cn/5770/#pvareaid=6861512,./images/by_series/5770_5257bc62.png,https://www.autohome.com.cn/5770/#pvareaid=6861512,哈弗,Haval（哈弗）
1,燃油车,2026-01,11,3495,传祺GS3,GS3,9757.0,7.98-9.98万,https://www.autohome.com.cn/3495/#pvareaid=6861512,./images/by_series/3495_649cdfaf.png,https://www.autohome.com.cn/3495/#pvareaid=6861512,广汽传祺,広汽伝祺
1,燃油车,2026-01,12,7552,长安X5 PLUS,X5 Plus,9527.0,6.99-10.39万,https://www.autohome.com.cn/7552/#pvareaid=6861512,./images/by_series/7552_cee67d18.png,https://www.autohome.com.cn/7552/#pvareaid=6861512,长安,長安
1,燃油车,2026-01,13,4701,缤越,Coolray,8233.0,6.68-9.78万,https://www.autohome.com.cn/4701/#pvareaid=6861512,./images/by_series/4701_02971080.png,https://www.autohome.com.cn/4701/#pvareaid=6861512,吉利汽车,Geely（吉利）
1,燃油车,2026-01,14,4402,领克03,Lynk & Co 03,6402.0,12.18-42.03万,https://www.autohome.com.cn/4402/#pvareaid=6861512,./images/by_series/4402_18371ba7.png,https://www.autohome.com.cn/4402/#pvareaid=6861512,领克,Lynk & Co
1,燃油车,2026-01,15,4869,荣威i5,i5,5900.0,6.89-12.58万,https://www.autohome.com.cn/4869/#pvareaid=6861512,./images/by_series/4869_ae80355f.png,https://www.autohome.com.cn/4869/#pvareaid=6861512,荣威,Roewe（栄威）
1,燃油车,2026-01,16,7072,瑞虎9,Tiggo 9,5857.0,14.79-20.99万,https://www.autohome.com.cn/7072/#pvareaid=6861512,./images/by_series/7072_a6af04ef.png,https://www.autohome.com.cn/7072/#pvareaid=6861512,奇瑞,Chery（奇瑞）
1,燃油车,2026-01,17,4174,传祺M8,Trumpchi M8,5445.0,18.98-23.98万,https://www.autohome.com.cn/4174/#pvareaid=6861512,./images/by_series/4174_ee07879d.png,https://www.autohome.com.cn/4174/#pvareaid=6861512,广汽传祺,広汽伝祺
1,燃油车,2026-01,18,8188,星光730,Xingguang 730,5279.0,7.30-9.18万,https://www.autohome.com.cn/8188/#pvareaid=6861512,./images/by_series/8188_1ecca881.png,https://www.autohome.com.cn/8188/#pvareaid=6861512,五菱汽车,Wuling（五菱）
1,燃油车,2026-01,19,4683,捷途X70,X70,5223.0,9.99-14.99万,https://www.autohome.com.cn/4683/#pvareaid=6861512,./images/by_series/4683_34bc4ceb.png,https://www.autohome.com.cn/4683/#pvareaid=6861512,捷途,Jetour（捷途）
1,燃油车,2026-01,20,5498,长安CS55PLUS,CS55 PLUS,5223.0,9.29-11.39万,https://www.autohome.com.cn/5498/#pvareaid=6861512,./images/by_series/5498_fdc320b1.png,https://www.autohome.com.cn/5498/#pvareaid=6861512,长安,長安
1,燃油车,2026-01,21,2139,五菱宏光,Wuling Hongguang,5196.0,4.60-6.09万,https://www.autohome.com.cn/2139/#pvareaid=6861512,./images/by_series/2139_3d9636e9.png,https://www.autohome.com.cn/2139/#pvareaid=6861512,五菱汽车,Wuling（五菱）
1,燃油车,2026-01,22,2123,哈弗H6,Haval H6,4984.0,9.89-14.39万,https://www.autohome.com.cn/2123/#pvareaid=6861512,./images/by_series/2123_9e343589.png,https://www.autohome.com.cn/2123/#pvareaid=6861512,哈弗,Haval（哈弗）
1,燃油车,2026-01,23,5771,北京越野BJ30,BAIC BJ30,4868.0,9.99-13.69万,https://www.autohome.com.cn/5771/#pvareaid=6861512,./images/by_series/5771_78603b4f.png,https://www.autohome.com.cn/5771/#pvareaid=6861512,北京越野,北京越野
1,燃油车,2026-01,24,5048,红旗HS5,HS5,4706.0,18.38-24.98万,https://www.autohome.com.cn/5048/#pvareaid=6861512,./images/by_series/5048_85eed69b.png,https://www.autohome.com.cn/5048/#pvareaid=6861512,红旗,紅旗
1,燃油车,2026-01,25,5174,五菱宏光V,Wuling Hongguang V,4626.0,4.46-5.28万,https://www.autohome.com.cn/5174/#pvareaid=6861512,./images/by_series/5174_db1f7f5f.png,https://www.autohome.com.cn/5174/#pvareaid=6861512,五菱汽车,Wuling（五菱）
1,燃油车,2026-01,26,8217,星光560,Xingguang 560,4522.0,6.28-7.58万,https://www.autohome.com.cn/8217/#pvareaid=6861512,./images/by_series/8217_83bd75e5.png,https://www.autohome.com.cn/8217/#pvareaid=6861512,五菱汽车,Wuling（五菱）
1,燃油车,2026-01,27,6606,捷途旅行者,Jetour Traveller,4224.0,13.99-23.99万,https://www.autohome.com.cn/6606/#pvareaid=6861512,./images/by_series/6606_b5af936b.png,https://www.autohome.com.cn/6606/#pvareaid=6861512,捷途,Jetour（捷途）
1,燃油车,2026-01,28,5810,坦克300,Tank 300,3929.0,19.98-23.48万,https://www.autohome.com.cn/5810/#pvareaid=6861512,./images/by_series/5810_fd03fc78.png,https://www.autohome.com.cn/5810/#pvareaid=6861512,坦克,坦克
1,燃油车,2026-01,29,4080,荣威RX5,栄威RX5,3895.0,9.99-15.59万,https://www.autohome.com.cn/4080/#pvareaid=6861512,./images/by_series/4080_7cc07590.png,https://www.autohome.com.cn/4080/#pvareaid=6861512,荣威,Roewe（栄威）
1,燃油车,2026-01,30,532,MG5,MG5,3686.0,6.79-9.89万,https://www.autohome.com.cn/532/#pvareaid=6861512,./images/by_series/532_5e69c5c8.png,https://www.autohome.com.cn/532/#pvareaid=6861512,名爵,MG（名爵）
1,燃油车,2026-01,31,6335,长安UNI-V,Changan UNI-V,3676.0,10.29-13.99万,https://www.autohome.com.cn/6335/#pvareaid=6861512,./images/by_series/6335_f3df7e19.png,https://www.autohome.com.cn/6335/#pvareaid=6861512,长安,長安
1,燃油车,2026-01,32,4531,瑞虎5x,Tiggo 5x,3516.0,5.99-9.99万,https://www.autohome.com.cn/4531/#pvareaid=6861512,./images/by_series/4531_543e9790.png,https://www.autohome.com.cn/4531/#pvareaid=6861512,奇瑞,Chery（奇瑞）
1,燃油车,2026-01,33,4094,传祺GS8,Trumpchi GS8,3434.0,15.98-20.58万,https://www.autohome.com.cn/4094/#pvareaid=6861512,./images/by_series/4094_7877350d.png,https://www.autohome.com.cn/4094/#pvareaid=6861512,广汽传祺,広汽伝祺
1,燃油车,2026-01,34,623,北京越野BJ40,BAIC BJ40,3118.0,14.58-22.98万,https://www.autohome.com.cn/623/#pvareaid=6861512,./images/by_series/623_d7eba709.png,https://www.autohome.com.cn/623/#pvareaid=6861512,北京越野,北京越野
1,燃油车,2026-01,35,3766,瑞虎7,瑞虎7,2982.0,7.49-9.79万,https://www.autohome.com.cn/3766/#pvareaid=6861512,./images/by_series/3766_87dd7a34.png,https://www.autohome.com.cn/3766/#pvareaid=6861512,奇瑞,Chery（奇瑞）
1,燃油车,2026-01,36,4662,传祺M6,Trumpchi M6,2912.0,9.98-13.28万,https://www.autohome.com.cn/4662/#pvareaid=6861512,./images/by_series/4662_ec6d5ce3.png,https://www.autohome.com.cn/4662/#pvareaid=6861512,广汽传祺,広汽伝祺
