category_id,category,month,rank,series_id,name,global_name,units,price,link,image_url,series_url,manufacturer,manufacturer_ja
1,燃油车,2026-02,1,6814,博越L,Boyue L,19363.0,9.99-12.99万,https://www.autohome.com.cn/6814/#pvareaid=6861512,public/autohome_energy/guochan/images/1/1_0_博越L.png,https://www.autohome.com.cn/6814/#pvareaid=6861512,吉利汽车,Geely（吉利）
1,燃油车,2026-02,2,5179,长安CS75PLUS,CS75 Plus,14219.0,10.89-14.39万,https://www.autohome.com.cn/5179/#pvareaid=6861512,./images/by_series/5179_a9881cf4.png,https://www.autohome.com.cn/5179/#pvareaid=6861512,长安,長安
1,燃油车,2026-02,3,4693,瑞虎8,Tiggo 8,13488.0,10.99-12.99万,https://www.autohome.com.cn/4693/#pvareaid=6861512,./images/by_series/4693_5ef737a0.png,https://www.autohome.com.cn/4693/#pvareaid=6861512,奇瑞,Chery（奇瑞）
1,燃油车,2026-02,4,5273,星瑞,Preface,12411.0,9.87-14.67万,https://www.autohome.com.cn/5273/#pvareaid=6861512,./images/by_series/5273_199554b9.png,https://www.autohome.com.cn/5273/#pvareaid=6861512,吉利汽车,Geely（吉利）
1,燃油车,2026-02,5,6664,艾瑞泽8,Arrizo 8,12130.0,9.99-14.89万,https://www.autohome.com.cn/6664/#pvareaid=6861512,./images/by_series/6664_d2ad5f28.png,https://www.autohome.com.cn/6664/#pvareaid=6861512,奇瑞,Chery（奇瑞）
1,燃油车,2026-02,6,2429,逸动,Eado,11118.0,7.29-9.99万,https://www.autohome.com.cn/2429/#pvareaid=6861512,./images/by_series/2429_4fdfc92f.png,https://www.autohome.com.cn/2429/#pvareaid=6861512,长安,長安
1,燃油车,2026-02,7,3556,帝豪,Geely Emgrand,10505.0,6.29-9.19万,https://www.autohome.com.cn/3556/#pvareaid=6861512,./images/by_series/3556_5bf02951.png,https://www.autohome.com.cn/3556/#pvareaid=6861512,吉利汽车,Geely（吉利）
1,燃油车,2026-02,8,6004,星越L,Monjaro,10144.0,13.97-17.97万,https://www.autohome.com.cn/6004/#pvareaid=6861512,./images/by_series/6004_aef1d886.png,https://www.autohome.com.cn/6004/#pvareaid=6861512,吉利汽车,Geely（吉利）
1,燃油车,2026-02,9,4410,红旗H5,H5,7973.0,15.98-21.58万,https://www.autohome.com.cn/4410/#pvareaid=6861512,./images/by_series/4410_30103952.png,https://www.autohome.com.cn/4410/#pvareaid=6861512,红旗,紅旗
1,燃油车,2026-02,10,7552,长安X5 PLUS,X5 Plus,6964.0,6.99-10.39万,https://www.autohome.com.cn/7552/#pvareaid=6861512,./images/by_series/7552_cee67d18.png,https://www.autohome.com.cn/7552/#pvareaid=6861512,长安,長安
1,燃油车,2026-02,11,4701,缤越,Coolray,6834.0,6.68-9.78万,https://www.autohome.com.cn/4701/#pvareaid=6861512,./images/by_series/4701_02971080.png,https://www.autohome.com.cn/4701/#pvareaid=6861512,吉利汽车,Geely（吉利）
1,燃油车,2026-02,12,5770,哈弗大狗,Big Dog,6281.0,12.39-14.99万,https://www.autohome.com.cn/5770/#pvareaid=6861512,./images/by_series/5770_5257bc62.png,https://www.autohome.com.cn/5770/#pvareaid=6861512,哈弗,Haval（哈弗）
1,燃油车,2026-02,13,8217,星光560,Xingguang 560,4628.0,6.28-7.58万,https://www.autohome.com.cn/8217/#pvareaid=6861512,./images/by_series/8217_83bd75e5.png,https://www.autohome.com.cn/8217/#pvareaid=6861512,五菱汽车,Wuling（五菱）
1,燃油车,2026-02,14,5498,长安CS55PLUS,CS55 PLUS,4623.0,9.29-11.39万,https://www.autohome.com.cn/5498/#pvareaid=6861512,./images/by_series/5498_fdc320b1.png,https://www.autohome.com.cn/5498/#pvareaid=6861512,长安,長安
1,燃油车,2026-02,15,7072,瑞虎9,Tiggo 9,4592.0,14.79-20.99万,https://www.autohome.com.cn/7072/#pvareaid=6861512,./images/by_series/7072_a6af04ef.png,https://www.autohome.com.cn/7072/#pvareaid=6861512,奇瑞,Chery（奇瑞）
1,燃油车,2026-02,16,3495,传祺GS3,GS3,4406.0,7.98-9.98万,https://www.autohome.com.cn/3495/#pvareaid=6861512,./images/by_series/3495_649cdfaf.png,https://www.autohome.com.cn/3495/#pvareaid=6861512,广汽传祺,広汽伝祺
1,燃油车,2026-02,17,4869,荣威i5,i5,4163.0,6.89-12.58万,https://www.autohome.com.cn/4869/#pvareaid=6861512,./images/by_series/4869_a1bcce1c.png,https://www.autohome.com.cn/4869/#pvareaid=6861512,荣威,Roewe（栄威）
1,燃油车,2026-02,18,5048,红旗HS5,HS5,3723.0,18.38-24.98万,https://www.autohome.com.cn/5048/#pvareaid=6861512,./images/by_series/5048_933110db.png,https://www.autohome.com.cn/5048/#pvareaid=6861512,红旗,紅旗
1,燃油车,2026-02,19,4531,瑞虎5x,Tiggo 5x,3681.0,5.99-9.99万,https://www.autohome.com.cn/4531/#pvareaid=6861512,./images/by_series/4531_543e9790.png,https://www.autohome.com.cn/4531/#pvareaid=6861512,奇瑞,Chery（奇瑞）
1,燃油车,2026-02,20,8188,星光730,Xingguang 730,3614.0,7.30-9.18万,https://www.autohome.com.cn/8188/#pvareaid=6861512,./images/by_series/8188_64c668e3.png,https://www.autohome.com.cn/8188/#pvareaid=6861512,五菱汽车,Wuling（五菱）
1,燃油车,2026-02,21,4402,领克03,Lynk & Co 03,3250.0,12.18-42.03万,https://www.autohome.com.cn/4402/#pvareaid=6861512,./images/by_series/4402_18371ba7.png,https://www.autohome.com.cn/4402/#pvareaid=6861512,领克,Lynk & Co
1,燃油车,2026-02,22,2139,五菱宏光,Wuling Hongguang,3203.0,4.60-6.09万,https://www.autohome.com.cn/2139/#pvareaid=6861512,./images/by_series/2139_3d9636e9.png,https://www.autohome.com.cn/2139/#pvareaid=6861512,五菱汽车,Wuling（五菱）
1,燃油车,2026-02,23,5174,五菱宏光V,Wuling Hongguang V,3043.0,4.46-5.28万,https://www.autohome.com.cn/5174/#pvareaid=6861512,./images/by_series/5174_db1f7f5f.png,https://www.autohome.com.cn/5174/#pvareaid=6861512,五菱汽车,Wuling（五菱）
1,燃油车,2026-02,24,5771,北京越野BJ30,BAIC BJ30,2989.0,9.99-13.69万,https://www.autohome.com.cn/5771/#pvareaid=6861512,./images/by_series/5771_78603b4f.png,https://www.autohome.com.cn/5771/#pvareaid=6861512,北京越野,北京越野
1,燃油车,2026-02,25,3766,瑞虎7,瑞虎7,2890.0,7.49-9.79万,https://www.autohome.com.cn/3766/#pvareaid=6861512,./images/by_series/3766_87dd7a34.png,https://www.autohome.com.cn/3766/#pvareaid=6861512,奇瑞,Chery（奇瑞）
1,燃油车,2026-02,26,6335,长安UNI-V,Changan UNI-V,2864.0,10.29-13.99万,https://www.autohome.com.cn/6335/#pvareaid=6861512,./images/by_series/6335_f3df7e19.png,https://www.autohome.com.cn/6335/#pvareaid=6861512,长安,長安
1,燃油车,2026-02,27,2123,哈弗H6,Haval H6,2684.0,9.89-14.39万,https://www.autohome.com.cn/2123/#pvareaid=6861512,./images/by_series/2123_9e343589.png,https://www.autohome.com.cn/2123/#pvareaid=6861512,哈弗,Haval（哈弗）
1,燃油车,2026-02,28,4174,传祺M8,Trumpchi M8,2404.0,18.98-23.98万,https://www.autohome.com.cn/4174/#pvareaid=6861512,./images/by_series/4174_f458b2a2.png,https://www.autohome.com.cn/4174/#pvareaid=6861512,广汽传祺,広汽伝祺
1,燃油车,2026-02,29,5810,坦克300,Tank 300,2271.0,19.98-23.48万,https://www.autohome.com.cn/5810/#pvareaid=6861512,./images/by_series/5810_8dcc135d.png,https://www.autohome.com.cn/5810/#pvareaid=6861512,坦克,坦克
1,燃油车,2026-02,30,532,MG5,MG5,2074.0,6.79-9.89万,https://www.autohome.com.cn/532/#pvareaid=6861512,./images/by_series/532_5e69c5c8.png,https://www.autohome.com.cn/532/#pvareaid=6861512,名爵,MG（名爵）
1,燃油车,2026-02,31,4683,捷途X70,X70,2064.0,9.99-14.99万,https://www.autohome.com.cn/4683/#pvareaid=6861512,./images/by_series/4683_34bc4ceb.png,https://www.autohome.com.cn/4683/#pvareaid=6861512,捷途,Jetour（捷途）
1,燃油车,2026-02,32,4094,传祺GS8,Trumpchi GS8,2032.0,15.98-20.58万,https://www.autohome.com.cn/4094/#pvareaid=6861512,./images/by_series/4094_7877350d.png,https://www.autohome.com.cn/4094/#pvareaid=6861512,广汽传祺,広汽伝祺
1,燃油车,2026-02,33,623,北京越野BJ40,BAIC BJ40,2013.0,14.58-22.98万,https://www.autohome.com.cn/623/#pvareaid=6861512,./images/by_series/623_d7eba709.png,https://www.autohome.com.cn/623/#pvareaid=6861512,北京越野,北京越野
1,燃油车,2026-02,34,5555,领克06,Lynk & Co 06,1836.0,10.86-12.98万,https://www.autohome.com.cn/5555/#pvareaid=6861512,./images/by_series/5555_3d9f0a8f.png,https://www.autohome.com.cn/5555/#pvareaid=6861512,领克,Lynk & Co
1,燃油车,2026-02,35,4702,缤瑞,缤瑞,1680.0,8.98-10.98万,https://www.autohome.com.cn/4702/#pvareaid=6861512,./images/by_series/4702_02751a16.png,https://www.autohome.com.cn/4702/#pvareaid=6861512,吉利汽车,Geely（吉利）
1,燃油车,2026-02,36,7798,212 T01,212 T01,1435.0,13.99-21.99万,https://www.autohome.com.cn/7798/#pvareaid=6861512,./images/by_series/7798_a20c587c.png,https://www.autohome.com.cn/7798/#pvareaid=6861512,212,212
1,燃油车,2026-02,37,4662,传祺M6,Trumpchi M6,1426.0,9.98-13.28万,https://www.autohome.com.cn/4662/#pvareaid=6861512,./images/by_series/4662_ec6d5ce3.png,https://www.autohome.com.cn/4662/#pvareaid=6861512,广汽传祺,広汽伝祺
1,燃油车,2026-02,38,5103,奕炫,奕炫,1395.0,6.49-11.18万,https://www.autohome.com.cn/5103/#pvareaid=6861512,./images/by_series/5103_8929e6f8.png,https://www.autohome.com.cn/5103/#pvareaid=6861512,东风风神,東風風神
1,燃油车,2026-02,39,3405,艾瑞泽5,艾瑞泽5,1280.0,5.99-6.99万,https://www.autohome.com.cn/3405/#pvareaid=6861512,./images/by_series/3405_3780813c.png,https://www.autohome.com.cn/3405/#pvareaid=6861512,奇瑞,Chery（奇瑞）
1,燃油车,2026-02,40,6144,领克09,领克09,1228.0,23.88-26.58万,https://www.autohome.com.cn/6144/#pvareaid=6861512,./images/by_series/6144_ab263520.png,https://www.autohome.com.cn/6144/#pvareaid=6861512,领克,Lynk & Co
1,燃油车,2026-02,41,6606,捷途旅行者,Jetour Traveller,1167.0,13.99-23.99万,https://www.autohome.com.cn/6606/#pvareaid=6861512,./images/by_series/6606_b5af936b.png,https://www.autohome.com.cn/6606/#pvareaid=6861512,捷途,Jetour（捷途）
1,燃油车,2026-02,42,4758,新海狮X30L CNG,新海獅X30L CNG,1117.0,5.69-6.19万,https://www.autohome.com.cn/4758/#pvareaid=6861512,./images/by_series/4758_cf088e42.png,https://www.autohome.com.cn/4758/#pvareaid=6861512,金杯,金杯
1,燃油车,2026-02,43,2456,五菱之光,五菱之光,,3.51-3.79万,https://www.autohome.com.cn/2456/#pvareaid=6861512,./images/by_series/2456_1c9a542b.png,https://www.autohome.com.cn/2456/#pvareaid=6861512,五菱汽车,Wuling（五菱）
1,燃油车,2026-02,44,6460,红旗H6,紅旗H6,,17.98-23.98万,https://www.autohome.com.cn/6460/#pvareaid=6861512,./images/by_series/6460_c8c30e10.png,https://www.autohome.com.cn/6460/#pvareaid=6861512,红旗,紅旗
