category_id,category,month,rank,series_id,name,global_name,units,price,link,image_url,series_url,manufacturer,manufacturer_ja
1,燃油车,2026-08,1,614,朗逸,ラヴィーダ (Lavida),14226,8.00-15.19万,https://www.autohome.com.cn/614/#pvareaid=6861512,./images/by_series/614_1df4af70.png,https://www.autohome.com.cn/614/#pvareaid=6861512,大众,Volkswagen
1,燃油车,2026-08,2,448,轩逸,シルフィ,12227,7.99-17.49万,https://www.autohome.com.cn/448/#pvareaid=6861512,./images/by_series/448_1c5dc236.png,https://www.autohome.com.cn/448/#pvareaid=6861512,日产,日産
1,燃油车,2026-08,3,442,速腾,サギター (Sagitar),12097,9.38-16.49万,https://www.autohome.com.cn/442/#pvareaid=6861512,./images/by_series/442_fffabf8a.png,https://www.autohome.com.cn/442/#pvareaid=6861512,大众,Volkswagen
1,燃油车,2026-08,4,496,迈腾,マゴタン (Magotan),11085,17.49-24.69万,https://www.autohome.com.cn/496/#pvareaid=6861512,./images/by_series/496_5ac1491c.png,https://www.autohome.com.cn/496/#pvareaid=6861512,大众,Volkswagen
1,燃油车,2026-08,5,110,凯美瑞,カムリ,10593,17.18-25.98万,https://www.autohome.com.cn/110/#pvareaid=6861512,./images/by_series/110_4f1ef7a5.png,https://www.autohome.com.cn/110/#pvareaid=6861512,丰田,トヨタ
1,燃油车,2026-08,6,528,帕萨特,パサート (Passat),10252,16.45-30.98万,https://www.autohome.com.cn/528/#pvareaid=6861512,./images/by_series/528_c8f3b593.png,https://www.autohome.com.cn/528/#pvareaid=6861512,大众,Volkswagen
1,燃油车,2026-08,7,66,宝马3系,3シリーズ,9725,25.80-33.80万,https://www.autohome.com.cn/66/#pvareaid=6861512,./images/by_series/66_42d48ffb.png,https://www.autohome.com.cn/66/#pvareaid=6861512,宝马,BMW
1,燃油车,2026-08,8,197,奔驰E级,Eクラス,9200,37.88-50.98万,https://www.autohome.com.cn/197/#pvareaid=6861512,./images/by_series/197_6484f170.png,https://www.autohome.com.cn/197/#pvareaid=6861512,奔驰,Mercedes-Benz
1,燃油车,2026-08,9,4962,亚洲龙,アバロン,8101,17.88-25.68万,https://www.autohome.com.cn/4962/#pvareaid=6861512,./images/by_series/4962_3f11ec49.png,https://www.autohome.com.cn/4962/#pvareaid=6861512,丰田,トヨタ
1,燃油车,2026-08,10,526,卡罗拉,カローラ,7311,11.68-15.58万,https://www.autohome.com.cn/526/#pvareaid=6861512,./images/by_series/526_00475b55.png,https://www.autohome.com.cn/526/#pvareaid=6861512,丰田,トヨタ
1,燃油车,2026-08,11,18,奥迪A6L,A6L,7228,32.29-55.89万,https://www.autohome.com.cn/18/#pvareaid=6861512,./images/by_series/18_41287a14.png,https://www.autohome.com.cn/18/#pvareaid=6861512,奥迪,Audi
1,燃油车,2026-08,12,588,奔驰C级,Cクラス,6742,29.99-34.56万,https://www.autohome.com.cn/588/#pvareaid=6861512,./images/by_series/588_7509f242.png,https://www.autohome.com.cn/588/#pvareaid=6861512,奔驰,Mercedes-Benz
1,燃油车,2026-08,13,65,宝马5系,5シリーズ,6302,36.80-44.80万,https://www.autohome.com.cn/65/#pvareaid=6861512,./images/by_series/65_b36d38a9.png,https://www.autohome.com.cn/65/#pvareaid=6861512,宝马,BMW
1,燃油车,2026-08,14,78,雅阁,アコード,5514,17.98-21.48万,https://www.autohome.com.cn/78/#pvareaid=6861512,./images/by_series/78_cb6c81c5.png,https://www.autohome.com.cn/78/#pvareaid=6861512,本田,ホンダ
1,燃油车,2026-08,15,3170,奥迪A3,A3,4848,16.59-20.99万,https://www.autohome.com.cn/3170/#pvareaid=6861512,./images/by_series/3170_38faeff7.png,https://www.autohome.com.cn/3170/#pvareaid=6861512,奥迪,Audi
1,燃油车,2026-08,16,834,君越,ラクロス (LaCrosse),3977,20.99-23.99万,https://www.autohome.com.cn/834/#pvareaid=6861512,./images/by_series/834_a1c296b6.png,https://www.autohome.com.cn/834/#pvareaid=6861512,别克,Buick
1,燃油车,2026-08,17,633,宝来,Bora,3863,8.29-11.39万,https://www.autohome.com.cn/633/#pvareaid=6861512,./images/by_series/633_801e3782.png,https://www.autohome.com.cn/633/#pvareaid=6861512,大众,Volkswagen
1,燃油车,2026-08,18,7855,奥迪A5L,A5L,3024,25.58-34.68万,https://www.autohome.com.cn/7855/#pvareaid=6861512,./images/by_series/7855_1c896d30.png,https://www.autohome.com.cn/7855/#pvareaid=6861512,奥迪,Audi
1,燃油车,2026-08,19,51,伊兰特,エラントラ (Elantra),2187,9.98-12.38万,https://www.autohome.com.cn/51/#pvareaid=6861512,./images/by_series/51_e56f1540.png,https://www.autohome.com.cn/51/#pvareaid=6861512,现代,Hyundai
1,燃油车,2026-08,20,634,天籁,ティアナ,2082,13.99-23.98万,https://www.autohome.com.cn/634/#pvareaid=6861512,./images/by_series/634_0a4c7356.png,https://www.autohome.com.cn/634/#pvareaid=6861512,日产,日産
1,燃油车,2026-08,21,5137,捷达VA3,VA3,1922,6.78-9.48万,https://www.autohome.com.cn/5137/#pvareaid=6861512,./images/by_series/5137_54157d81.png,https://www.autohome.com.cn/5137/#pvareaid=6861512,捷达,Jetta
1,燃油车,2026-08,22,692,奥迪A4L,A4L,1891,28.98-36.28万,https://www.autohome.com.cn/692/#pvareaid=6861512,./images/by_series/692_ee8427b1.png,https://www.autohome.com.cn/692/#pvareaid=6861512,奥迪,Audi
1,燃油车,2026-08,23,4809,英仕派,インスパイア,1732,18.28-21.38万,https://www.autohome.com.cn/4809/#pvareaid=6861512,./images/by_series/4809_f6fb5f02.png,https://www.autohome.com.cn/4809/#pvareaid=6861512,本田,ホンダ
1,燃油车,2026-08,24,5349,凯迪拉克CT5,CT5,1616,28.99-34.59万,https://www.autohome.com.cn/5349/#pvareaid=6861512,./images/by_series/5349_32de00fe.png,https://www.autohome.com.cn/5349/#pvareaid=6861512,凯迪拉克,Cadillac
1,燃油车,2026-08,25,4206,沃尔沃S90,S90,1554,40.69-50.59万,https://www.autohome.com.cn/4206/#pvareaid=6861512,./images/by_series/4206_f6a86c0a.png,https://www.autohome.com.cn/4206/#pvareaid=6861512,沃尔沃,Volvo
1,燃油车,2026-08,26,117,蒙迪欧,モンデオ (Mondeo),1399,14.98-22.98万,https://www.autohome.com.cn/117/#pvareaid=6861512,./images/by_series/117_cbdf773a.png,https://www.autohome.com.cn/117/#pvareaid=6861512,福特,Ford
1,燃油车,2026-08,27,135,思域,シビック,1337,9.79-17.79万,https://www.autohome.com.cn/135/#pvareaid=6861512,./images/by_series/135_9e258587.png,https://www.autohome.com.cn/135/#pvareaid=6861512,本田,ホンダ
1,燃油车,2026-08,28,164,君威,リーガル (Regal),1259,15.98-17.58万,https://www.autohome.com.cn/164/#pvareaid=6861512,./images/by_series/164_8d977a57.png,https://www.autohome.com.cn/164/#pvareaid=6861512,别克,Buick
1,燃油车,2026-08,29,7817,奥迪A5L Sportback,A5L Sportback,1255,27.99-39.99万,https://www.autohome.com.cn/7817/#pvareaid=6861512,./images/by_series/7817_98ace19e.png,https://www.autohome.com.cn/7817/#pvareaid=6861512,奥迪,Audi
1,燃油车,2026-08,30,3158,沃尔沃S60,S60,1145,30.69-38.49万,https://www.autohome.com.cn/3158/#pvareaid=6861512,./images/by_series/3158_f5e74f36.png,https://www.autohome.com.cn/3158/#pvareaid=6861512,沃尔沃,Volvo
1,燃油车,2026-08,31,871,高尔夫,ゴルフ (Golf),1047,12.99-15.89万,https://www.autohome.com.cn/871/#pvareaid=6861512,./images/by_series/871_3a864c90.png,https://www.autohome.com.cn/871/#pvareaid=6861512,大众,Volkswagen
1,燃油车,2026-08,32,3457,凌渡,ラモンド (Lamando),962,15.09-19.59万,https://www.autohome.com.cn/3457/#pvareaid=6861512,./images/by_series/3457_5b099dd4.png,https://www.autohome.com.cn/3457/#pvareaid=6861512,大众,Volkswagen
1,燃油车,2026-08,33,2886,起亚K3,K3,830,9.73-11.53万,https://www.autohome.com.cn/2886/#pvareaid=6861512,./images/by_series/2886_44fefd73.png,https://www.autohome.com.cn/2886/#pvareaid=6861512,起亚,Kia
1,燃油车,2026-08,34,2649,索纳塔,ソナタ (Sonata),629,13.98-17.38万,https://www.autohome.com.cn/2649/#pvareaid=6861512,./images/by_series/2649_2fc432d7.png,https://www.autohome.com.cn/2649/#pvareaid=6861512,现代,Hyundai
1,燃油车,2026-08,35,6477,林肯Z,Lincoln Zephyr,624,23.58-36.58万,https://www.autohome.com.cn/6477/#pvareaid=6861512,./images/by_series/6477_9113a749.png,https://www.autohome.com.cn/6477/#pvareaid=6861512,林肯,Lincoln
1,燃油车,2026-08,36,6120,凡尔赛C5 X,C5 X,522,10.17-18.67万,https://www.autohome.com.cn/6120/#pvareaid=6861512,./images/by_series/6120_21c005db.png,https://www.autohome.com.cn/6120/#pvareaid=6861512,雪铁龙,Citroën
1,燃油车,2026-08,37,905,一汽-大众CC,CC,512,22.49-24.99万,https://www.autohome.com.cn/905/#pvareaid=6861512,./images/by_series/905_ca799757.png,https://www.autohome.com.cn/905/#pvareaid=6861512,大众,Volkswagen
1,燃油车,2026-08,38,987,标致408,Peugeot 408,454,10.97-11.87万,https://www.autohome.com.cn/987/#pvareaid=6861512,./images/by_series/987_e3f91e05.png,https://www.autohome.com.cn/987/#pvareaid=6861512,标致,标致
1,燃油车,2026-08,39,7827,宝马2系,2シリーズ,425,20.80-22.80万,https://www.autohome.com.cn/7827/#pvareaid=6861512,./images/by_series/7827_628702cc.png,https://www.autohome.com.cn/7827/#pvareaid=6861512,宝马,BMW
1,燃油车,2026-08,40,3294,马自达3 昂克赛拉,Mazda3 Axela,363,8.99-18.99万,https://www.autohome.com.cn/3294/#pvareaid=6861512,./images/by_series/3294_c9270a47.png,https://www.autohome.com.cn/3294/#pvareaid=6861512,马自达,マツダ
1,燃油车,2026-08,41,5998,奥迪A7L,A7L,257,41.87-66.62万,https://www.autohome.com.cn/5998/#pvareaid=6861512,./images/by_series/5998_fe486d62.png,https://www.autohome.com.cn/5998/#pvareaid=6861512,奥迪,Audi
1,燃油车,2026-08,42,6386,型格,Integra,228,13.99-17.09万,https://www.autohome.com.cn/6386/#pvareaid=6861512,./images/by_series/6386_e32f802d.png,https://www.autohome.com.cn/6386/#pvareaid=6861512,本田,ホンダ
1,燃油车,2026-08,43,2246,起亚K5,起亚K5,222,13.98-18.98万,https://www.autohome.com.cn/2246/#pvareaid=6861512,./images/by_series/2246_456af05c.png,https://www.autohome.com.cn/2246/#pvareaid=6861512,起亚,Kia
1,燃油车,2026-08,44,2299,标致508,Peugeot 508,100,16.37-19.47万,https://www.autohome.com.cn/2299/#pvareaid=6861512,./images/by_series/2299_52c8f827.png,https://www.autohome.com.cn/2299/#pvareaid=6861512,标致,标致
1,燃油车,2026-08,45,3462,雷凌,レビン,99,11.38-14.88万,https://www.autohome.com.cn/3462/#pvareaid=6861512,./images/by_series/3462_974c6da4.png,https://www.autohome.com.cn/3462/#pvareaid=6861512,丰田,トヨタ
1,燃油车,2026-08,46,3802,凯迪拉克CT6,CT6,87,36.99-42.99万,https://www.autohome.com.cn/3802/#pvareaid=6861512,./images/by_series/3802_0d1df9ba.png,https://www.autohome.com.cn/3802/#pvareaid=6861512,凯迪拉克,Cadillac
1,燃油车,2026-08,47,7890,捷达VA7,捷达VA7,71,9.98-12.98万,https://www.autohome.com.cn/7890/#pvareaid=6861512,./images/by_series/7890_81bb6145.png,https://www.autohome.com.cn/7890/#pvareaid=6861512,捷达,Jetta
1,燃油车,2026-08,48,3751,威朗,ヴェイラン (Verano),59,12.89-15.89万,https://www.autohome.com.cn/3751/#pvareaid=6861512,./images/by_series/3751_984daba5.png,https://www.autohome.com.cn/3751/#pvareaid=6861512,别克,Buick
1,燃油车,2026-08,49,425,骐达TIIDA,ティーダ (Tiida),26,8.99-11.59万,https://www.autohome.com.cn/425/#pvareaid=6861512,./images/by_series/425_a20696b1.png,https://www.autohome.com.cn/425/#pvareaid=6861512,日产,日産
1,燃油车,2026-08,50,813,福瑞迪,フォルテ (Forte),11,7.88-13.98万,https://www.autohome.com.cn/813/#pvareaid=6861512,./images/by_series/813_e7b862d4.png,https://www.autohome.com.cn/813/#pvareaid=6861512,起亚,Kia
456,新能源,2026-08,1,6903,丰田bZ3,Toyota bZ3,2413,10.98-19.98万,https://www.autohome.com.cn/6903/#pvareaid=6861512,./images/by_series/6903_4458a193.png,https://www.autohome.com.cn/6903/#pvareaid=6861512,丰田,トヨタ
456,新能源,2026-08,2,7724,铂智7,bZ7,2190,16.98-22.98万,https://www.autohome.com.cn/7724/#pvareaid=6861512,./images/by_series/7724_a2db921a.png,https://www.autohome.com.cn/7724/#pvareaid=6861512,丰田,トヨタ
456,新能源,2026-08,3,8651,ID.ERA 5S,ID.ERA 5S,1485,11.99-14.99万,https://www.autohome.com.cn/8651/#pvareaid=6861512,./images/by_series/8651_a1ff2047.png,https://www.autohome.com.cn/8651/#pvareaid=6861512,大众,Volkswagen
456,新能源,2026-08,4,7692,马自达EZ-6,EZ-6,1191,11.98-16.28万,https://www.autohome.com.cn/7692/#pvareaid=6861512,./images/by_series/7692_5691f4b9.png,https://www.autohome.com.cn/7692/#pvareaid=6861512,马自达,マツダ
456,新能源,2026-08,5,8243,日产N6,N6,1101,10.39-12.99万,https://www.autohome.com.cn/8243/#pvareaid=6861512,./images/by_series/8243_8f3a9068.png,https://www.autohome.com.cn/8243/#pvareaid=6861512,日产,日産
456,新能源,2026-08,6,7935,日产N7,N7,928,11.99-15.89万,https://www.autohome.com.cn/7935/#pvareaid=6861512,./images/by_series/7935_e8981e06.png,https://www.autohome.com.cn/7935/#pvareaid=6861512,日产,日産
456,新能源,2026-08,7,6544,宝马i3,i3,762,27.80-33.80万,https://www.autohome.com.cn/6544/#pvareaid=6861512,./images/by_series/6544_9cdf73f5.png,https://www.autohome.com.cn/6544/#pvareaid=6861512,宝马,BMW
456,新能源,2026-08,8,8312,与众07,与众07,706,12.99-13.99万,https://www.autohome.com.cn/8312/#pvareaid=6861512,./images/by_series/8312_8204e177.png,https://www.autohome.com.cn/8312/#pvareaid=6861512,大众,Volkswagen
456,新能源,2026-08,9,5062,迈腾 PHEV,迈腾 PHEV,533,19.99-22.49万,https://www.autohome.com.cn/5062/#pvareaid=6861512,./images/by_series/5062_b0640381.png,https://www.autohome.com.cn/5062/#pvareaid=6861512,大众,Volkswagen
