rank,series_id,name,global_name,units,price,link,image_url,series_url,manufacturer,manufacturer_ja
1,442,速腾,サギター (Sagitar),25316.0,9.38-16.49万,https://www.autohome.com.cn/442/#pvareaid=6861512,./images/by_series/442_47916da2.png,https://www.autohome.com.cn/442/#pvareaid=6861512,大众,Volkswagen
2,448,轩逸,シルフィ,24209.0,7.99-17.49万,https://www.autohome.com.cn/448/#pvareaid=6861512,./images/by_series/448_1c5dc236.png,https://www.autohome.com.cn/448/#pvareaid=6861512,日产,日産
3,614,朗逸,ラヴィーダ (Lavida),23481.0,8.00-15.19万,https://www.autohome.com.cn/614/#pvareaid=6861512,./images/by_series/614_14f7438d.png,https://www.autohome.com.cn/614/#pvareaid=6861512,大众,Volkswagen
4,4274,途观L,ティグアンL (Tiguan L),21330.0,18.68-26.68万,https://www.autohome.com.cn/4274/#pvareaid=6861512,./images/by_series/4274_39847c63.png,https://www.autohome.com.cn/4274/#pvareaid=6861512,大众,Volkswagen
5,528,帕萨特,パサート (Passat),20799.0,16.45-30.98万,https://www.autohome.com.cn/528/#pvareaid=6861512,./images/by_series/528_92a2cd4c.png,https://www.autohome.com.cn/528/#pvareaid=6861512,大众,Volkswagen
6,6428,卡罗拉锐放,カローラクロス,20188.0,12.68-18.48万,https://www.autohome.com.cn/6428/#pvareaid=6861512,./images/by_series/6428_aae9086a.png,https://www.autohome.com.cn/6428/#pvareaid=6861512,丰田,トヨタ
7,496,迈腾,マゴタン (Magotan),19306.0,17.49-24.69万,https://www.autohome.com.cn/496/#pvareaid=6861512,./images/by_series/496_5ac1491c.png,https://www.autohome.com.cn/496/#pvareaid=6861512,大众,Volkswagen
8,314,本田CR-V,CR-V,18900.0,18.59-24.99万,https://www.autohome.com.cn/314/#pvareaid=6861512,./images/by_series/314_7746a472.png,https://www.autohome.com.cn/314/#pvareaid=6861512,本田,ホンダ
9,6414,锋兰达,フロントランダー,18629.0,13.28-17.28万,https://www.autohome.com.cn/6414/#pvareaid=6861512,./images/by_series/6414_c483f69e.png,https://www.autohome.com.cn/6414/#pvareaid=6861512,丰田,トヨタ
10,110,凯美瑞,カムリ,17426.0,17.18-25.98万,https://www.autohome.com.cn/110/#pvareaid=6861512,./images/by_series/110_8e3ee47e.png,https://www.autohome.com.cn/110/#pvareaid=6861512,丰田,トヨタ
11,4744,探岳,タイロン (Tayron),16732.0,19.89-25.99万,https://www.autohome.com.cn/4744/#pvareaid=6861512,./images/by_series/4744_746b217e.png,https://www.autohome.com.cn/4744/#pvareaid=6861512,大众,Volkswagen
12,18,奥迪A6L,A6L,15660.0,32.29-55.89万,https://www.autohome.com.cn/18/#pvareaid=6861512,./images/by_series/18_41287a14.png,https://www.autohome.com.cn/18/#pvareaid=6861512,奥迪,Audi
13,66,宝马3系,3シリーズ,14626.0,25.80-33.80万,https://www.autohome.com.cn/66/#pvareaid=6861512,./images/by_series/66_42d48ffb.png,https://www.autohome.com.cn/66/#pvareaid=6861512,宝马,BMW
14,4851,奥迪Q5L,Q5L,14190.0,30.98-39.98万,https://www.autohome.com.cn/4851/#pvareaid=6861512,./images/by_series/4851_eeb1b11e.png,https://www.autohome.com.cn/4851/#pvareaid=6861512,奥迪,Audi
15,78,雅阁,アコード,13825.0,17.98-23.88万,https://www.autohome.com.cn/78/#pvareaid=6861512,./images/by_series/78_cb6c81c5.png,https://www.autohome.com.cn/78/#pvareaid=6861512,本田,ホンダ
16,4962,亚洲龙,アバロン,13349.0,17.88-25.68万,https://www.autohome.com.cn/4962/#pvareaid=6861512,./images/by_series/4962_3f11ec49.png,https://www.autohome.com.cn/4962/#pvareaid=6861512,丰田,トヨタ
17,3554,昂科威Plus,Envision Plus,13302.0,22.99-25.99万,https://www.autohome.com.cn/3554/#pvareaid=6861512,./images/by_series/3554_82d5d9db.png,https://www.autohome.com.cn/3554/#pvareaid=6861512,别克,Buick
18,4745,途岳,トゥアレ (Tharu),13057.0,12.59-21.66万,https://www.autohome.com.cn/4745/#pvareaid=6861512,./images/by_series/4745_bc196408.png,https://www.autohome.com.cn/4745/#pvareaid=6861512,大众,Volkswagen
19,65,宝马5系,5シリーズ,12976.0,36.80-44.80万,https://www.autohome.com.cn/65/#pvareaid=6861512,./images/by_series/65_b36d38a9.png,https://www.autohome.com.cn/65/#pvareaid=6861512,宝马,BMW
20,197,奔驰E级,Eクラス,12119.0,37.88-59.98万,https://www.autohome.com.cn/197/#pvareaid=6861512,./images/by_series/197_6484f170.png,https://www.autohome.com.cn/197/#pvareaid=6861512,奔驰,Mercedes-Benz
21,770,RAV4荣放,RAV4,11316.0,16.98-23.88万,https://www.autohome.com.cn/770/#pvareaid=6861512,./images/by_series/770_fa38d088.png,https://www.autohome.com.cn/770/#pvareaid=6861512,丰田,トヨタ
22,5393,皓影,ブリーズ,9355.0,13.79-26.39万,https://www.autohome.com.cn/5393/#pvareaid=6861512,./images/by_series/5393_17d6451b.png,https://www.autohome.com.cn/5393/#pvareaid=6861512,本田,ホンダ
23,6272,赛那SIENNA,シエナ,9133.0,29.98-39.38万,https://www.autohome.com.cn/6272/#pvareaid=6861512,./images/by_series/6272_c7f60705.png,https://www.autohome.com.cn/6272/#pvareaid=6861512,丰田,トヨタ
24,4658,宝马X3,X3,8341.0,31.80-39.80万,https://www.autohome.com.cn/4658/#pvareaid=6861512,./images/by_series/4658_e45bfe63.png,https://www.autohome.com.cn/4658/#pvareaid=6861512,宝马,BMW
25,6548,宝马X5,X5,7852.0,59.80-74.80万,https://www.autohome.com.cn/6548/#pvareaid=6861512,./images/by_series/6548_26178c20.png,https://www.autohome.com.cn/6548/#pvareaid=6861512,宝马,BMW
26,771,汉兰达,ハイランダー,7506.0,24.98-32.58万,https://www.autohome.com.cn/771/#pvareaid=6861512,./images/by_series/771_f881759b.png,https://www.autohome.com.cn/771/#pvareaid=6861512,丰田,トヨタ
27,588,奔驰C级,Cクラス,7362.0,29.99-34.56万,https://www.autohome.com.cn/588/#pvareaid=6861512,./images/by_series/588_e372ed03.png,https://www.autohome.com.cn/588/#pvareaid=6861512,奔驰,Mercedes-Benz
28,3862,奔驰GLC,GLC,7145.0,35.18-46.28万,https://www.autohome.com.cn/3862/#pvareaid=6861512,./images/by_series/3862_4dc3db90.png,https://www.autohome.com.cn/3862/#pvareaid=6861512,奔驰,Mercedes-Benz
29,634,天籁,ティアナ,6724.0,13.99-23.98万,https://www.autohome.com.cn/634/#pvareaid=6861512,./images/by_series/634_d4a9cb1f.png,https://www.autohome.com.cn/634/#pvareaid=6861512,日产,日産
30,564,逍客,キャシュカイ,6405.0,12.59-17.49万,https://www.autohome.com.cn/564/#pvareaid=6861512,./images/by_series/564_d8648c7a.png,https://www.autohome.com.cn/564/#pvareaid=6861512,日产,日産
31,834,君越,ラクロス (LaCrosse),6403.0,20.99-23.99万,https://www.autohome.com.cn/834/#pvareaid=6861512,./images/by_series/834_a1c296b6.png,https://www.autohome.com.cn/834/#pvareaid=6861512,别克,Buick
32,633,宝来,Bora,6108.0,8.29-11.39万,https://www.autohome.com.cn/633/#pvareaid=6861512,./images/by_series/633_7544b9bc.png,https://www.autohome.com.cn/633/#pvareaid=6861512,大众,Volkswagen
33,526,卡罗拉,カローラ,6043.0,11.68-15.58万,https://www.autohome.com.cn/526/#pvareaid=6861512,./images/by_series/526_00475b55.png,https://www.autohome.com.cn/526/#pvareaid=6861512,丰田,トヨタ
34,6030,皇冠陆放,クラウンクルーガー,5894.0,28.48-33.28万,https://www.autohome.com.cn/6030/#pvareaid=6861512,./images/by_series/6030_5b8c5f0d.png,https://www.autohome.com.cn/6030/#pvareaid=6861512,丰田,トヨタ
35,3170,奥迪A3,A3,5770.0,16.59-20.99万,https://www.autohome.com.cn/3170/#pvareaid=6861512,./images/by_series/3170_38faeff7.png,https://www.autohome.com.cn/3170/#pvareaid=6861512,奥迪,Audi
36,7712,铂智3X,bZ3X,5228.0,10.98-15.98万,https://www.autohome.com.cn/7712/#pvareaid=6861512,./images/by_series/7712_17b0f5a9.png,https://www.autohome.com.cn/7712/#pvareaid=6861512,丰田,トヨタ
37,6672,格瑞维亚,グランビア,5068.0,29.98-41.68万,https://www.autohome.com.cn/6672/#pvareaid=6861512,./images/by_series/6672_4261d4b4.png,https://www.autohome.com.cn/6672/#pvareaid=6861512,丰田,トヨタ
38,51,伊兰特,エラントラ (Elantra),5061.0,9.98-14.98万,https://www.autohome.com.cn/51/#pvareaid=6861512,./images/by_series/51_c241b74c.png,https://www.autohome.com.cn/51/#pvareaid=6861512,现代,Hyundai
39,7855,奥迪A5L,A5L,5009.0,25.58-34.68万,https://www.autohome.com.cn/7855/#pvareaid=6861512,./images/by_series/7855_c5e59703.png,https://www.autohome.com.cn/7855/#pvareaid=6861512,奥迪,Audi
40,4809,英仕派,インスパイア,4960.0,18.28-21.38万,https://www.autohome.com.cn/4809/#pvareaid=6861512,./images/by_series/4809_4f6a3c5a.png,https://www.autohome.com.cn/4809/#pvareaid=6861512,本田,ホンダ
41,5138,捷达VS5,VS5,4844.0,8.79-12.19万,https://www.autohome.com.cn/5138/#pvareaid=6861512,./images/by_series/5138_6f2ac6c3.png,https://www.autohome.com.cn/5138/#pvareaid=6861512,捷达,Jetta
42,3989,凯迪拉克XT5,XT5,4786.0,37.99-45.99万,https://www.autohome.com.cn/3989/#pvareaid=6861512,./images/by_series/3989_9ead496b.png,https://www.autohome.com.cn/3989/#pvareaid=6861512,凯迪拉克,Cadillac
43,5472,威兰达,ウィランダー,4719.0,16.98-23.08万,https://www.autohome.com.cn/5472/#pvareaid=6861512,./images/by_series/5472_b13d2bfb.png,https://www.autohome.com.cn/5472/#pvareaid=6861512,丰田,トヨタ
44,166,别克GL8,GL8,4437.0,19.99-36.99万,https://www.autohome.com.cn/166/#pvareaid=6861512,./images/by_series/166_cd77020e.png,https://www.autohome.com.cn/166/#pvareaid=6861512,别克,Buick
45,692,奥迪A4L,A4L,4300.0,28.98-36.28万,https://www.autohome.com.cn/692/#pvareaid=6861512,./images/by_series/692_69056be7.png,https://www.autohome.com.cn/692/#pvareaid=6861512,奥迪,Audi
46,2561,宝马X1,X1,4234.0,25.80-28.80万,https://www.autohome.com.cn/2561/#pvareaid=6861512,./images/by_series/2561_61702513.png,https://www.autohome.com.cn/2561/#pvareaid=6861512,宝马,BMW
47,164,君威,リーガル (Regal),4104.0,15.98-17.58万,https://www.autohome.com.cn/164/#pvareaid=6861512,./images/by_series/164_5de802a7.png,https://www.autohome.com.cn/164/#pvareaid=6861512,别克,Buick
48,5349,凯迪拉克CT5,CT5,3673.0,28.99-34.59万,https://www.autohome.com.cn/5349/#pvareaid=6861512,./images/by_series/5349_7aad10ba.png,https://www.autohome.com.cn/5349/#pvareaid=6861512,凯迪拉克,Cadillac
49,117,蒙迪欧,モンデオ (Mondeo),3453.0,14.98-22.98万,https://www.autohome.com.cn/117/#pvareaid=6861512,./images/by_series/117_4460bad7.png,https://www.autohome.com.cn/117/#pvareaid=6861512,福特,Ford
50,3457,凌渡,ラモンド (Lamando),3285.0,15.09-19.59万,https://www.autohome.com.cn/3457/#pvareaid=6861512,./images/by_series/3457_5b099dd4.png,https://www.autohome.com.cn/3457/#pvareaid=6861512,大众,Volkswagen
51,135,思域,シビック,3217.0,9.79-17.99万,https://www.autohome.com.cn/135/#pvareaid=6861512,./images/by_series/135_3c1a7b47.png,https://www.autohome.com.cn/135/#pvareaid=6861512,本田,ホンダ
52,7873,别克至境世家,Envista Estate,3154.0,41.99-48.99万,https://www.autohome.com.cn/7873/#pvareaid=6861512,./images/by_series/7873_2e70f3e1.png,https://www.autohome.com.cn/7873/#pvareaid=6861512,别克,Buick
53,656,奇骏,エクストレイル,3027.0,16.08-26.29万,https://www.autohome.com.cn/656/#pvareaid=6861512,./images/by_series/656_6391aca4.png,https://www.autohome.com.cn/656/#pvareaid=6861512,日产,日産
54,8243,日产N6,N6,3012.0,10.39-12.99万,https://www.autohome.com.cn/8243/#pvareaid=6861512,./images/by_series/8243_e22eae7e.png,https://www.autohome.com.cn/8243/#pvareaid=6861512,日产,日産
55,7717,马自达EZ-60,EZ-60,2976.0,11.99-16.69万,https://www.autohome.com.cn/7717/#pvareaid=6861512,./images/by_series/7717_479238dd.png,https://www.autohome.com.cn/7717/#pvareaid=6861512,马自达,マツダ
56,3411,沃尔沃XC60,XC60,2619.0,39.69-47.49万,https://www.autohome.com.cn/3411/#pvareaid=6861512,./images/by_series/3411_f9887684.png,https://www.autohome.com.cn/3411/#pvareaid=6861512,沃尔沃,Volvo
57,4232,途昂,テラモント (Teramont),2564.0,28.90-35.99万,https://www.autohome.com.cn/4232/#pvareaid=6861512,./images/by_series/4232_2c009232.png,https://www.autohome.com.cn/4232/#pvareaid=6861512,大众,Volkswagen
58,3158,沃尔沃S60,S60,2451.0,30.69-38.49万,https://www.autohome.com.cn/3158/#pvareaid=6861512,./images/by_series/3158_f5e74f36.png,https://www.autohome.com.cn/3158/#pvareaid=6861512,沃尔沃,Volvo
59,2951,奥迪Q3,Q3,2426.0,25.18-29.68万,https://www.autohome.com.cn/2951/#pvareaid=6861512,./images/by_series/2951_814b4a05.png,https://www.autohome.com.cn/2951/#pvareaid=6861512,奥迪,Audi
60,3615,锐界,エッジ (Edge),2422.0,22.98-30.98万,https://www.autohome.com.cn/3615/#pvareaid=6861512,./images/by_series/3615_56294e48.png,https://www.autohome.com.cn/3615/#pvareaid=6861512,福特,Ford
61,358,途胜,ツーソン (Tucson),2389.0,15.98-20.78万,https://www.autohome.com.cn/358/#pvareaid=6861512,./images/by_series/358_a4abff2c.png,https://www.autohome.com.cn/358/#pvareaid=6861512,现代,Hyundai
62,4824,奕跑,Stonic,2338.0,7.98-8.38万,https://www.autohome.com.cn/4824/#pvareaid=6861512,./images/by_series/4824_4f558fb0.png,https://www.autohome.com.cn/4824/#pvareaid=6861512,起亚,Kia
63,46,普拉多,ランドクルーザープラド,2252.0,44.98-55.98万,https://www.autohome.com.cn/46/#pvareaid=6861512,./images/by_series/46_4671e6a7.png,https://www.autohome.com.cn/46/#pvareaid=6861512,丰田,トヨタ
64,4674,T-ROC探歌,T-ROC,2183.0,13.89-15.87万,https://www.autohome.com.cn/4674/#pvareaid=6861512,./images/by_series/4674_56e78678.png,https://www.autohome.com.cn/4674/#pvareaid=6861512,大众,Volkswagen
65,7658,别克GL8新能源,GL8 EV,2175.0,22.99-39.99万,https://www.autohome.com.cn/7658/#pvareaid=6861512,./images/by_series/7658_60cfd544.png,https://www.autohome.com.cn/7658/#pvareaid=6861512,别克,Buick
66,4206,沃尔沃S90,S90,2157.0,40.69-50.59万,https://www.autohome.com.cn/4206/#pvareaid=6861512,./images/by_series/4206_f6a86c0a.png,https://www.autohome.com.cn/4206/#pvareaid=6861512,沃尔沃,Volvo
